id,visit_id,visitor_id,domain,url,country,date,page_views,time on site
v32512,visit_697,visitor_661,domain_2,url_109,c_03,2014-02-28 02:22:46,1,20
v32515,visit_25233,visitor_23028,domain_2,url_68,c_14,2013-12-04 15:15:11,1,0
v32516,visit_25234,visitor_7492,domain_1,url_9,c_21,2013-01-13 12:34:31,1,5
v32517,visit_25235,visitor_23029,domain_2,url_95,c_17,2013-08-17 00:43:00,1,7
v32519,visit_25237,visitor_23031,domain_2,url_127,c_17,2013-04-06 12:54:39,1,8
v32520,visit_7858,visitor_7433,domain_2,url_96,c_05,2013-11-05 20:21:59,1,70
v32521,visit_25238,visitor_23032,domain_2,url_43,c_13,2013-01-24 18:34:03,1,0
v32522,visit_25239,visitor_23033,domain_2,url_40,c_17,2013-10-07 22:19:10,1,0
v32523,visit_25240,visitor_23034,domain_2,url_22,c_11,2013-07-13 11:01:53,1,9
v32526,visit_19838,visitor_18292,domain_2,url_36,c_05,2014-02-11 09:13:49,1,3
v32531,visit_25245,visitor_23039,domain_2,url_24,c_12,2013-01-19 19:45:32,1,0
v32532,visit_25234,visitor_7492,domain_1,url_9,c_21,2013-01-13 12:34:36,0,2
v32533,visit_25246,visitor_23040,domain_2,url_91,c_01,2014-05-05 23:30:10,1,0
v32534,visit_25235,visitor_23029,domain_2,url_95,c_17,2013-08-17 00:43:07,1,0
v32535,visit_14170,visitor_13196,domain_2,url_51,c_12,2013-06-25 16:36:34,1,173
v32536,visit_694,visitor_658,domain_2,url_12,c_20,2013-01-29 01:26:23,0,1
v32538,visit_25248,visitor_13193,domain_2,url_56,c_14,2013-10-12 08:14:41,1,10
v32539,visit_25249,visitor_13193,domain_2,url_56,c_14,2013-10-12 10:04:06,1,24
v32540,visit_25250,visitor_23042,domain_2,url_44,c_14,2013-01-31 07:09:55,1,0
v32541,visit_689,visitor_653,domain_2,url_87,c_05,2014-02-27 11:26:21,1,0
v32543,visit_25252,visitor_23044,domain_2,url_16,c_07,2013-03-27 18:06:28,1,0
v32545,visit_694,visitor_658,domain_2,url_12,c_20,2013-01-29 01:26:12,0,5
v32548,visit_690,visitor_654,domain_1,url_10,c_14,2014-03-26 11:26:03,0,1
v32549,visit_690,visitor_654,domain_1,url_2,c_14,2014-03-26 11:26:34,0,4
v32550,visit_19901,visitor_18347,domain_2,url_139,c_01,2014-03-21 12:36:19,1,33
v32551,visit_25255,visitor_23047,domain_2,url_17,c_15,2013-11-22 18:06:07,1,239
v32552,visit_25256,visitor_23048,domain_2,url_17,c_14,2014-03-27 08:29:48,1,429
v32554,visit_7925,visitor_738,domain_2,url_37,c_17,2014-04-24 11:15:51,1,0
v32555,visit_742,visitor_703,domain_2,url_45,c_01,2013-01-20 02:04:23,0,0
v32558,visit_25259,visitor_23050,domain_2,url_93,c_22,2013-11-12 22:02:59,1,0
v32560,visit_25261,visitor_23051,domain_2,url_85,c_28,2013-04-27 06:09:07,1,0
v32561,visit_25262,visitor_23052,domain_2,url_45,c_01,2013-02-19 00:07:51,1,0
v32563,visit_25264,visitor_23054,domain_2,url_126,c_02,2014-01-31 06:11:40,1,0
v32564,visit_25265,visitor_23055,domain_1,url_8,c_34,2013-06-18 23:10:07,1,0
v32565,visit_25266,visitor_23056,domain_2,url_31,c_17,2013-02-04 15:28:21,1,0
v32567,visit_690,visitor_654,domain_1,url_8,c_14,2014-03-26 11:18:15,1,10
v32569,visit_25269,visitor_23059,domain_2,url_132,c_23,2013-05-16 15:15:07,1,283
v32571,visit_742,visitor_703,domain_2,url_45,c_01,2013-01-20 02:04:07,0,0
v32572,visit_759,visitor_720,domain_2,url_122,c_03,2013-09-04 09:39:00,1,25
v32577,visit_25271,visitor_23061,domain_2,url_89,c_30,2014-05-09 20:28:06,1,0
v32578,visit_19934,visitor_18378,domain_2,url_132,c_17,2014-04-27 16:01:50,1,0
v32579,visit_25272,visitor_23062,domain_2,url_28,c_01,2013-10-18 18:47:27,1,0
v32581,visit_766,visitor_727,domain_2,url_39,c_13,2013-08-25 07:14:15,1,15
v32582,visit_799,visitor_759,domain_2,url_86,c_03,2013-05-09 07:20:51,1,4
v32585,visit_891,visitor_849,domain_2,url_44,c_14,2013-03-03 11:26:49,1,0
v32587,visit_25275,visitor_23065,domain_2,url_72,c_03,2013-07-28 08:26:42,1,0
v32588,visit_25252,visitor_23044,domain_2,url_55,c_07,2013-03-27 18:03:00,1,13
v32590,visit_690,visitor_654,domain_1,url_10,c_14,2014-03-26 11:29:49,1,142
v32593,visit_25259,visitor_23050,domain_2,url_93,c_22,2013-11-12 22:02:34,1,25
v32594,visit_19897,visitor_18343,domain_2,url_119,c_05,2013-03-02 08:16:16,1,0
v32595,visit_25278,visitor_23068,domain_2,url_52,c_05,2014-04-28 17:30:42,1,0
v32597,visit_25280,visitor_23070,domain_2,url_122,c_26,2013-10-28 18:52:55,1,0
v32600,visit_25283,visitor_23073,domain_2,url_93,c_11,2014-02-22 22:40:03,1,28
v32601,visit_694,visitor_658,domain_2,url_12,c_20,2013-01-29 01:26:17,1,0
v32602,visit_694,visitor_658,domain_2,url_12,c_20,2013-01-29 01:26:26,0,0
v32604,visit_690,visitor_654,domain_1,url_7,c_14,2014-03-26 11:26:16,0,1
v32605,visit_25285,visitor_23075,domain_2,url_116,c_19,2013-03-12 11:46:27,1,0
v32606,visit_25286,visitor_23076,domain_2,url_62,c_17,2014-01-08 16:41:38,1,0
v32608,visit_25288,visitor_23077,domain_2,url_12,c_02,2014-02-19 16:26:37,1,0
v32609,visit_25289,visitor_23078,domain_2,url_50,c_27,2013-09-08 18:33:04,1,0
v32611,visit_14200,visitor_13223,domain_1,url_2,c_21,2013-10-05 02:17:11,1,0
v32612,visit_25291,visitor_23080,domain_2,url_34,c_07,2013-04-25 12:57:12,1,185
v32614,visit_25293,visitor_23082,domain_2,url_126,c_02,2014-05-24 00:12:49,1,0
v32618,visit_25295,visitor_23084,domain_2,url_39,c_12,2014-04-24 11:04:17,1,0
v32619,visit_25296,visitor_23085,domain_2,url_26,c_12,2013-02-25 17:37:22,1,80
v32622,visit_25298,visitor_23086,domain_2,url_27,c_17,2013-10-16 19:34:05,1,0
v32627,visit_25303,visitor_23091,domain_2,url_106,c_12,2013-09-02 04:29:23,1,549
v32628,visit_25304,visitor_23092,domain_2,url_88,c_10,2014-04-28 18:05:18,1,154
v32629,visit_25305,visitor_23093,domain_2,url_118,c_01,2013-08-31 06:21:38,1,0
v32632,visit_25306,visitor_23094,domain_2,url_58,c_17,2013-11-25 07:53:30,1,33
v32634,visit_25308,visitor_23095,domain_1,url_4,c_35,2013-10-18 23:56:11,0,2
v32638,visit_25312,visitor_23098,domain_2,url_67,c_12,2014-03-14 15:27:44,1,0
v32639,visit_25313,visitor_23099,domain_2,url_39,c_02,2014-03-14 21:28:01,1,0
v32641,visit_19928,visitor_18372,domain_2,url_81,c_05,2014-04-10 21:24:57,1,7
v32642,visit_25314,visitor_23100,domain_2,url_105,c_08,2013-07-28 22:27:26,1,0
v32643,visit_7974,visitor_7536,domain_2,url_89,c_27,2013-07-24 09:51:27,1,14
v32646,visit_25317,visitor_23102,domain_2,url_108,c_23,2013-09-12 03:04:08,1,0
v32647,visit_25318,visitor_23103,domain_2,url_139,c_01,2014-02-27 19:40:26,1,0
v32648,visit_777,visitor_738,domain_2,url_47,c_17,2014-04-24 18:51:39,1,0
v32650,visit_25320,visitor_23105,domain_2,url_47,c_17,2013-09-03 01:59:54,1,0
v32651,visit_25321,visitor_23106,domain_2,url_47,c_17,2013-09-05 01:40:00,1,0
v32653,visit_25323,visitor_23108,domain_2,url_36,c_05,2013-05-15 14:04:55,1,58
v32655,visit_25324,visitor_23109,domain_2,url_63,c_12,2013-01-27 10:46:40,1,0
v32658,visit_25326,visitor_23111,domain_2,url_123,c_27,2014-03-24 22:08:33,1,0
v32659,visit_25327,visitor_23112,domain_2,url_118,c_01,2013-09-17 11:32:59,1,0
v32660,visit_25328,visitor_23113,domain_2,url_71,c_26,2013-08-16 08:55:05,1,0
v32662,visit_25330,visitor_23115,domain_2,url_108,c_04,2013-09-18 18:51:38,1,0
v32665,visit_892,visitor_850,domain_2,url_27,c_17,2013-11-30 22:06:20,1,98
v32666,visit_893,visitor_851,domain_2,url_113,c_11,2013-06-04 19:08:32,1,20
v32668,visit_25334,visitor_23119,domain_2,url_50,c_27,2014-05-21 11:29:19,1,0
v32669,visit_25335,visitor_23120,domain_2,url_48,c_17,2014-01-09 22:04:08,1,6
v32670,visit_747,visitor_708,domain_1,url_6,c_34,2014-03-23 12:51:16,0,0
v32674,visit_7982,visitor_7544,domain_2,url_91,c_12,2013-01-24 17:22:47,1,2
v32675,visit_7982,visitor_7544,domain_2,url_91,c_12,2013-01-24 17:22:49,0,3
v32676,visit_25339,visitor_23124,domain_2,url_118,c_02,2014-04-17 17:53:51,1,55
v32677,visit_7916,visitor_7487,domain_2,url_117,c_22,2013-06-12 19:20:09,1,193
v32678,visit_841,visitor_801,domain_2,url_51,c_12,2013-12-14 19:40:18,1,4
v32679,visit_25340,visitor_23125,domain_2,url_28,c_02,2013-02-17 21:57:51,1,0
v32680,visit_25341,visitor_23126,domain_2,url_22,c_11,2014-02-01 14:08:47,1,37
v32682,visit_20002,visitor_18442,domain_2,url_46,c_02,2014-01-27 15:47:14,1,72
v32683,visit_694,visitor_658,domain_2,url_12,c_20,2013-01-29 01:26:22,0,1
v32687,visit_25346,visitor_23131,domain_2,url_126,c_02,2014-01-07 11:47:04,1,0
v32690,visit_25349,visitor_23134,domain_2,url_105,c_19,2013-10-24 11:58:14,1,0
v32692,visit_25351,visitor_23136,domain_2,url_93,c_11,2014-01-19 22:40:51,1,0
v32695,visit_25354,visitor_23138,domain_2,url_116,c_33,2014-01-26 21:48:18,1,0
v32699,visit_25358,visitor_23142,domain_2,url_69,c_17,2013-08-26 16:16:11,0,0
v32700,visit_919,visitor_877,domain_2,url_98,c_17,2013-09-26 10:55:02,1,39
v32703,visit_25359,visitor_23143,domain_2,url_105,c_08,2013-10-07 05:49:26,1,0
v32705,visit_14305,visitor_13315,domain_2,url_25,c_06,2013-09-02 11:26:57,1,37
v32714,visit_8060,visitor_7611,domain_2,url_69,c_17,2013-12-11 20:35:10,1,0
v32715,visit_25365,visitor_23148,domain_1,url_7,c_21,2014-05-20 22:06:03,1,17
v32716,visit_25366,visitor_23149,domain_1,url_4,c_21,2013-09-25 10:29:35,1,0
v32717,visit_25367,visitor_23150,domain_2,url_128,c_02,2013-11-14 08:28:15,1,32
v32722,visit_25369,visitor_23152,domain_2,url_58,c_17,2013-12-05 23:45:52,1,0
v32723,visit_25370,visitor_23153,domain_2,url_35,c_12,2013-11-03 12:38:22,1,0
v32724,visit_25371,visitor_23154,domain_2,url_47,c_17,2013-08-29 01:21:50,1,0
v32725,visit_19983,visitor_18424,domain_2,url_44,c_11,2013-06-30 16:33:06,1,89
v32726,visit_19983,visitor_18424,domain_2,url_44,c_11,2013-06-30 16:42:55,1,1
v32728,visit_25373,visitor_23156,domain_2,url_65,c_07,2013-02-07 22:04:43,1,150
v32733,visit_690,visitor_654,domain_1,url_8,c_14,2014-03-26 11:18:25,0,3
v32737,visit_25379,visitor_23162,domain_2,url_28,c_01,2013-12-08 13:58:00,1,0
v32740,visit_25382,visitor_23165,domain_2,url_128,c_08,2013-07-09 21:11:55,1,0
v32741,visit_25383,visitor_23166,domain_2,url_111,c_08,2013-04-28 18:43:56,1,37
v32742,visit_25384,visitor_23167,domain_2,url_56,c_17,2013-12-04 13:01:35,1,5
v32744,visit_25386,visitor_23169,domain_2,url_33,c_17,2013-11-11 23:09:10,1,6
v32745,visit_25269,visitor_23059,domain_2,url_132,c_23,2013-05-16 15:19:50,1,0
v32747,visit_742,visitor_703,domain_2,url_45,c_01,2013-01-20 02:04:13,0,3
v32748,visit_25388,visitor_23171,domain_2,url_91,c_01,2013-01-18 18:50:49,1,0
v32750,visit_762,visitor_723,domain_2,url_95,c_07,2013-09-12 20:02:06,1,5
v32753,visit_25391,visitor_23174,domain_2,url_93,c_11,2013-07-11 10:27:26,1,94
v32755,visit_25393,visitor_23176,domain_1,url_3,c_21,2014-02-09 02:18:38,1,0
v32761,visit_25397,visitor_23180,domain_2,url_19,c_17,2013-10-24 23:49:44,1,46
v32763,visit_25399,visitor_23182,domain_2,url_88,c_22,2013-11-16 16:38:32,1,0
v32765,visit_919,visitor_877,domain_2,url_69,c_17,2013-09-26 11:05:25,1,1
v32767,visit_861,visitor_820,domain_1,url_8,c_34,2013-05-31 22:01:06,1,15
v32770,visit_25401,visitor_18446,domain_2,url_114,c_01,2013-01-07 19:29:40,1,0
v32774,visit_25404,visitor_23186,domain_1,url_4,c_36,2013-09-07 00:20:07,1,0
v32775,visit_25405,visitor_23187,domain_2,url_126,c_20,2014-03-26 09:44:19,1,0
v32777,visit_25406,visitor_23188,domain_2,url_72,c_03,2013-07-09 16:37:54,1,14
v32780,visit_25408,visitor_23190,domain_1,url_4,c_21,2013-06-29 04:18:15,1,1365
v32783,visit_868,visitor_827,domain_2,url_56,c_15,2014-05-24 05:37:40,1,149
v32784,visit_25409,visitor_23191,domain_2,url_23,c_03,2013-09-19 12:06:59,1,0
v32785,visit_25410,visitor_23192,domain_2,url_49,c_20,2014-01-12 11:03:18,1,0
v32786,visit_25411,visitor_18333,domain_2,url_139,c_02,2013-05-17 11:43:51,1,0
v32787,visit_25412,visitor_23193,domain_2,url_89,c_11,2013-07-22 09:57:35,1,0
v32790,visit_25413,visitor_18407,domain_2,url_89,c_22,2013-07-04 12:31:17,1,0
v32792,visit_25415,visitor_23187,domain_2,url_126,c_20,2014-03-25 14:34:07,1,0
v32793,visit_25416,visitor_23187,domain_2,url_126,c_20,2014-03-25 21:59:37,1,0
v32794,visit_25417,visitor_23194,domain_2,url_67,c_13,2013-10-25 07:36:52,1,0
v32795,visit_25418,visitor_23195,domain_2,url_90,c_23,2013-12-07 09:13:32,1,91
v32796,visit_25419,visitor_23196,domain_2,url_131,c_26,2013-05-17 18:10:42,1,0
v32798,visit_25420,visitor_23197,domain_2,url_41,c_17,2013-05-02 23:42:27,1,61
v32802,visit_25423,visitor_23200,domain_2,url_129,c_11,2013-08-01 15:29:49,1,9
v32807,visit_25426,visitor_23203,domain_2,url_106,c_12,2013-08-16 19:34:01,1,26
v32809,visit_25427,visitor_23204,domain_2,url_98,c_17,2013-10-18 13:11:21,1,15
v32810,visit_25428,visitor_23205,domain_2,url_106,c_12,2013-08-23 22:45:44,1,12
v32811,visit_25429,visitor_23206,domain_2,url_35,c_12,2014-04-29 21:25:41,1,0
v32812,visit_25430,visitor_23207,domain_2,url_97,c_22,2013-05-26 21:41:28,1,17
v32813,visit_25431,visitor_23208,domain_1,url_3,c_21,2014-02-13 09:46:25,1,6
v32815,visit_8107,visitor_7656,domain_2,url_83,c_01,2013-01-16 13:02:44,1,29
v32816,visit_25432,visitor_23209,domain_2,url_41,c_17,2013-06-18 01:34:30,1,12
v32818,visit_980,visitor_926,domain_2,url_33,c_17,2013-12-15 14:01:38,1,2
v32821,visit_25434,visitor_23211,domain_2,url_128,c_02,2014-01-19 01:25:18,1,8
v32823,visit_980,visitor_926,domain_2,url_33,c_17,2013-12-15 14:01:40,1,3
v32824,visit_25434,visitor_23211,domain_2,url_84,c_02,2014-01-19 01:24:39,1,8
v32825,visit_977,visitor_928,domain_2,url_109,c_03,2013-06-22 08:37:37,1,188
v32827,visit_8111,visitor_7660,domain_2,url_58,c_17,2013-12-13 13:24:04,0,0
v32828,visit_25437,visitor_23214,domain_2,url_58,c_17,2013-11-26 09:04:08,1,0
v32829,visit_25438,visitor_23215,domain_2,url_107,c_16,2013-09-19 16:10:37,1,82
v32832,visit_25440,visitor_23217,domain_2,url_58,c_17,2013-12-18 12:44:35,1,0
v32833,visit_25441,visitor_23218,domain_2,url_61,c_05,2013-12-10 12:16:06,1,67
v32834,visit_25441,visitor_23218,domain_2,url_61,c_05,2013-12-10 12:18:48,1,1
v32835,visit_8125,visitor_7674,domain_2,url_122,c_03,2014-03-21 14:22:45,1,1
v32836,visit_25442,visitor_23219,domain_2,url_37,c_17,2013-09-09 11:52:06,1,0
v32839,visit_8127,visitor_7676,domain_2,url_134,c_01,2013-06-19 18:15:25,1,3
v32840,visit_8127,visitor_7676,domain_2,url_83,c_01,2013-06-19 18:15:28,1,0
v32841,visit_997,visitor_945,domain_2,url_132,c_17,2013-12-01 16:53:08,1,391
v32842,visit_25444,visitor_23221,domain_2,url_107,c_03,2013-10-23 22:04:12,1,0
v32844,visit_25446,visitor_23223,domain_2,url_59,c_03,2014-02-01 07:45:13,1,0
v32845,visit_20042,visitor_18481,domain_2,url_81,c_05,2014-04-18 21:21:56,1,0
v32847,visit_1000,visitor_948,domain_2,url_112,c_11,2013-04-08 01:43:15,1,37
v32849,visit_25448,visitor_23225,domain_2,url_26,c_13,2013-02-27 07:46:15,1,0
v32850,visit_25449,visitor_23226,domain_2,url_50,c_18,2013-03-06 13:49:32,1,0
v32852,visit_14399,visitor_13403,domain_2,url_107,c_03,2013-05-30 01:49:59,1,0
v32854,visit_25452,visitor_23229,domain_2,url_44,c_29,2013-09-03 16:30:43,1,0
v32858,visit_9604,visitor_9022,domain_1,url_7,c_21,2013-04-06 21:02:29,0,3
v32859,visit_9604,visitor_9022,domain_1,url_7,c_21,2013-04-06 21:02:32,1,16
v32860,visit_9604,visitor_9022,domain_1,url_7,c_21,2013-04-06 21:02:48,0,128
v32861,visit_20059,visitor_2525,domain_2,url_115,c_13,2013-01-05 13:05:11,0,0
v32862,visit_25455,visitor_23231,domain_2,url_40,c_23,2014-05-01 02:56:14,1,0
v32864,visit_25457,visitor_23233,domain_2,url_114,c_01,2014-04-02 08:24:15,1,0
v32866,visit_25459,visitor_23052,domain_2,url_45,c_01,2013-03-29 20:41:42,1,0
v32867,visit_25460,visitor_23235,domain_2,url_68,c_05,2013-11-26 07:28:35,1,0
v32870,visit_25461,visitor_23236,domain_2,url_106,c_12,2013-08-22 00:21:23,1,2
v32872,visit_25463,visitor_23238,domain_2,url_27,c_23,2014-04-24 13:12:24,1,0
v32875,visit_25466,visitor_23241,domain_2,url_127,c_17,2013-12-03 20:58:37,1,3
v32876,visit_25466,visitor_23241,domain_2,url_92,c_17,2013-12-03 20:58:40,1,0
v32880,visit_1035,visitor_983,domain_2,url_52,c_05,2013-02-23 20:11:19,1,536
v32885,visit_25472,visitor_23247,domain_2,url_36,c_14,2013-03-20 12:22:40,1,30
v32886,visit_25473,visitor_23248,domain_2,url_35,c_12,2013-08-12 22:02:38,1,21
v32887,visit_25474,visitor_23249,domain_2,url_35,c_12,2013-11-08 14:04:10,1,35
v32888,visit_25475,visitor_23250,domain_2,url_67,c_12,2014-04-26 09:29:33,1,0
v32890,visit_25477,visitor_23252,domain_2,url_84,c_08,2014-04-12 12:20:54,1,7
v32893,visit_8206,visitor_7752,domain_2,url_66,c_10,2013-08-05 19:22:05,1,20
v32894,visit_1073,visitor_1021,domain_2,url_68,c_18,2013-10-20 10:45:03,1,13
v32895,visit_1054,visitor_1002,domain_2,url_12,c_02,2013-01-21 19:59:46,0,0
v32897,visit_25479,visitor_23254,domain_2,url_39,c_12,2013-11-03 10:45:37,1,0
v32900,visit_25482,visitor_13452,domain_2,url_132,c_17,2013-10-04 19:14:58,1,0
v32901,visit_14474,visitor_13476,domain_2,url_40,c_23,2013-07-09 18:15:03,1,6
v32903,visit_25484,visitor_23258,domain_2,url_87,c_05,2013-05-29 07:08:48,1,0
v32906,visit_8161,visitor_7709,domain_2,url_91,c_01,2013-01-22 08:56:06,1,0
v32907,visit_14457,visitor_13459,domain_2,url_141,c_01,2013-08-01 12:21:43,1,123
v32908,visit_14457,visitor_13459,domain_2,url_28,c_01,2013-08-01 12:24:28,1,169
v32909,visit_25487,visitor_13459,domain_2,url_134,c_01,2013-08-01 14:10:47,1,9
v32910,visit_1046,visitor_994,domain_2,url_98,c_17,2013-11-30 21:40:39,1,67
v32914,visit_25491,visitor_23264,domain_2,url_106,c_12,2013-11-02 09:35:55,1,109
v32915,visit_14460,visitor_13462,domain_2,url_69,c_17,2014-05-01 14:37:16,1,0
v32916,visit_25492,visitor_23265,domain_2,url_125,c_05,2013-03-21 17:27:03,1,0
v32917,visit_25493,visitor_23266,domain_2,url_35,c_12,2013-11-21 20:11:11,1,0
v32918,visit_25494,visitor_23267,domain_1,url_10,c_34,2013-03-29 15:21:25,1,0
v32925,visit_25500,visitor_13476,domain_2,url_48,c_23,2013-07-10 16:56:19,1,0
v32927,visit_8201,visitor_7748,domain_2,url_108,c_17,2013-11-14 10:30:05,1,42
v32928,visit_8252,visitor_7798,domain_2,url_56,c_07,2014-04-08 13:36:09,1,4
v32930,visit_25503,visitor_23274,domain_2,url_45,c_01,2013-04-19 20:28:27,1,0
v32933,visit_25505,visitor_23276,domain_2,url_21,c_14,2013-12-09 07:56:09,1,0
v32934,visit_8264,visitor_7810,domain_2,url_54,c_27,2013-01-10 23:08:21,1,67
v32935,visit_25506,visitor_23277,domain_2,url_58,c_17,2014-01-01 03:50:21,1,0
v32936,visit_1075,visitor_1023,domain_2,url_92,c_17,2013-03-11 00:22:53,1,22
v32937,visit_25507,visitor_23278,domain_2,url_87,c_11,2014-05-14 12:29:26,1,0
v32938,visit_1103,visitor_1050,domain_2,url_89,c_22,2013-12-20 06:02:00,1,57
v32940,visit_25509,visitor_23280,domain_2,url_47,c_17,2013-09-03 23:05:07,1,0
v32941,visit_1129,visitor_1075,domain_2,url_127,c_17,2014-03-30 19:35:59,1,0
v32942,visit_25510,visitor_23281,domain_2,url_27,c_04,2013-09-19 14:47:14,1,0
v32944,visit_8201,visitor_7748,domain_2,url_132,c_17,2013-11-14 10:31:20,1,7
v32945,visit_25512,visitor_23283,domain_2,url_89,c_11,2013-02-01 22:58:32,1,41
v32946,visit_25513,visitor_23284,domain_2,url_12,c_02,2013-01-09 04:38:40,1,0
v32948,visit_25515,visitor_1165,domain_2,url_69,c_17,2013-08-09 13:13:23,1,0
v32949,visit_1073,visitor_1021,domain_2,url_17,c_18,2013-10-20 10:41:25,1,16
v32950,visit_25516,visitor_23286,domain_2,url_96,c_05,2014-01-24 20:14:21,1,132
v32954,visit_25518,visitor_23288,domain_2,url_66,c_25,2013-08-20 17:57:13,1,0
v32958,visit_25520,visitor_23290,domain_2,url_68,c_30,2014-04-14 19:03:18,1,0
v32959,visit_25472,visitor_23247,domain_2,url_57,c_14,2013-03-20 12:32:02,1,10
v32960,visit_25521,visitor_23291,domain_2,url_56,c_07,2014-02-15 23:14:19,1,3
v32962,visit_14461,visitor_13463,domain_2,url_35,c_12,2013-09-01 23:33:08,1,40
v32963,visit_25523,visitor_23293,domain_2,url_43,c_02,2013-01-23 21:11:01,1,0
v32965,visit_25525,visitor_23295,domain_2,url_17,c_14,2014-05-22 20:28:03,0,0
v32967,visit_1054,visitor_1002,domain_2,url_12,c_02,2013-01-21 19:59:48,1,1
v32969,visit_25528,visitor_23297,domain_2,url_118,c_02,2013-09-27 19:17:43,1,0
v32970,visit_8201,visitor_7748,domain_2,url_108,c_17,2013-11-14 10:30:47,1,5
v32971,visit_25529,visitor_23298,domain_2,url_58,c_17,2014-01-02 01:46:50,1,0
v32972,visit_25530,visitor_23299,domain_2,url_18,c_20,2013-10-17 17:33:57,1,0
v32973,visit_14514,visitor_13512,domain_1,url_3,c_21,2014-05-13 21:20:31,0,0
v32974,visit_25531,visitor_23300,domain_2,url_83,c_01,2013-09-29 10:20:51,1,0
v32976,visit_20182,visitor_1061,domain_2,url_32,c_05,2014-03-11 09:10:16,1,682
v32978,visit_25534,visitor_23303,domain_2,url_35,c_12,2013-08-25 00:41:01,1,18
v32979,visit_25535,visitor_23304,domain_2,url_12,c_01,2013-09-27 09:29:10,1,0
v32980,visit_1071,visitor_1019,domain_2,url_73,c_11,2013-09-09 06:26:21,1,321
v32982,visit_1054,visitor_1002,domain_2,url_12,c_02,2013-01-21 19:59:32,1,1
v32983,visit_1054,visitor_1002,domain_2,url_12,c_02,2013-01-21 19:59:47,1,0
v32984,visit_25537,visitor_23306,domain_2,url_140,c_08,2013-06-20 17:01:00,1,0
v32985,visit_14474,visitor_13476,domain_2,url_48,c_23,2013-07-09 18:32:46,1,0
v32986,visit_25538,visitor_13476,domain_2,url_48,c_23,2013-07-10 19:10:38,1,0
v32987,visit_1127,visitor_1073,domain_2,url_68,c_11,2014-05-24 10:44:29,0,3
v32988,visit_1061,visitor_1009,domain_2,url_61,c_05,2013-11-09 15:01:53,1,172
v32989,visit_25539,visitor_1009,domain_2,url_36,c_05,2013-10-10 10:36:10,1,37
v32991,visit_1130,visitor_1076,domain_1,url_8,c_21,2013-01-20 21:25:34,0,53
v32992,visit_25541,visitor_23308,domain_2,url_121,c_08,2014-03-28 11:35:29,1,0
v32997,visit_25545,visitor_23311,domain_2,url_107,c_03,2013-01-26 09:20:55,1,0
v32999,visit_8279,visitor_7823,domain_2,url_127,c_17,2013-11-20 10:16:26,1,0
v33002,visit_25548,visitor_23314,domain_2,url_53,c_08,2013-01-05 17:54:51,1,138
v33003,visit_25549,visitor_23315,domain_2,url_132,c_04,2014-05-29 21:50:52,1,0
v33005,visit_25550,visitor_23316,domain_2,url_31,c_17,2013-10-22 10:59:21,1,0
v33008,visit_25552,visitor_23318,domain_2,url_24,c_13,2013-02-21 10:07:56,1,0
v33009,visit_25553,visitor_23319,domain_2,url_126,c_02,2013-03-25 12:04:18,1,0
